,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Unnamed: 0,Unnamed: 0.1
1269,832-51-6761,A,Lagos,Normal,Male,Food and beverages,12196.8,8,4878.72,102453.12,1/19/2019,20:29,Epay,97574.4,4.761904762,4878.72,9.6,937.0,605.0
1270,186-43-8965,A,Lagos,Member,Female,Home and lifestyle,17164.8,2,1716.48,36046.08,2/24/2019,10:10,Card,34329.6,4.761904762,1716.48,4.1,938.0,606.0
1271,276-75-6884,A,Lagos,Normal,Female,Health and beauty,24735.6,3,3710.34,77917.14,3/4/2019,10:05,Cash,74206.8,4.761904762,3710.34,8.7,939.0,607.0
1272,569-76-2760,A,Lagos,Member,Female,Sports and travel,7923.6,4,1584.72,33279.12,1/29/2019,18:15,Card,31694.4,4.761904762,1584.72,6.6,940.0,608.0
1273,760-53-9233,A,Lagos,Member,Male,Fashion accessories,14860.8,3,2229.12,46811.52,3/26/2019,18:37,Card,44582.4,4.761904762,2229.12,8.5,941.0,609.0
1274,416-17-9926,A,Lagos,Member,Female,Electronic accessories,26719.2,10,13359.6,280551.6,1/1/2019,14:42,Card,267192.0,4.761904762,13359.6,4.3,942.0,610.0
1275,237-44-6163,A,Lagos,Normal,Male,Electronic accessories,3801.6,8,1520.64,31933.44,1/24/2019,17:43,Cash,30412.800000000014,4.761904762,1520.64,7.6,943.0,611.0
1276,528-14-9470,A,Lagos,Member,Male,Health and beauty,32868.0,1,1643.4,34511.4,2/14/2019,14:42,Epay,32868.0,4.761904762,1643.4,9.2,944.0,612.0
1277,807-34-3742,A,Lagos,Normal,Male,Fashion accessories,18856.8,1,942.84,19799.64,3/26/2019,19:44,Cash,18856.8,4.761904762,942.84,5.8,945.0,613.0
1278,288-62-1085,A,Lagos,Member,Male,Fashion accessories,13874.4,5,3468.6,72840.6,1/9/2019,13:34,Epay,69372.0,4.761904762,3468.6,5.6,946.0,614.0
1279,497-36-0989,A,Lagos,Normal,Male,Fashion accessories,18698.4,3,2804.76,58899.96,2/15/2019,15:21,Cash,56095.2,4.761904762,2804.76,7.9,947.0,615.0
1280,860-73-6466,A,Lagos,Member,Female,Sports and travel,14209.2,2,1420.92,29839.32,3/2/2019,16:16,Card,28418.4,4.761904762,1420.92,5.0,948.0,616.0
1281,896-34-0956,A,Lagos,Normal,Male,Fashion accessories,7675.2,1,383.75999999999993,8058.96,1/26/2019,12:43,Cash,7675.2,4.761904762,383.75999999999993,5.9,949.0,617.0
1282,804-38-3935,A,Lagos,Member,Male,Electronic accessories,33760.8,3,5064.12,106346.52,1/30/2019,11:32,Card,101282.4,4.761904762,5064.12,5.9,950.0,618.0
1283,585-90-0249,A,Lagos,Member,Male,Electronic accessories,26373.6,1,1318.68,27692.28,1/27/2019,18:08,Epay,26373.6,4.761904762,1318.68,9.7,951.0,619.0
1284,125-45-2293,A,Lagos,Normal,Female,Fashion accessories,35676.0,6,10702.8,224758.8,1/19/2019,13:11,Cash,214056.0,4.761904762,10702.8,4.2,952.0,620.0
1285,843-73-4724,A,Lagos,Normal,Male,Fashion accessories,26676.0,1,1333.8,28009.80000000001,1/25/2019,11:05,Cash,26676.0,4.761904762,1333.8,9.2,953.0,621.0
1286,409-33-9708,A,Lagos,Normal,Female,Fashion accessories,35452.8,2,3545.28,74450.88,2/19/2019,10:12,Epay,70905.6,4.761904762,3545.28,9.2,954.0,622.0
1287,160-22-2687,A,Lagos,Member,Female,Health and beauty,34542.0,5,8635.5,181345.5,1/23/2019,14:21,Epay,172710.0,4.761904762,8635.5,8.8,955.0,623.0
1288,748-45-2862,A,Lagos,Member,Female,Home and lifestyle,10191.6,4,2038.3200000000006,42804.72,3/7/2019,18:35,Cash,40766.4,4.761904762,2038.3200000000006,8.2,956.0,624.0
1289,316-66-3011,A,Lagos,Member,Female,Food and beverages,17146.8,9,7716.059999999998,162037.26,1/23/2019,12:35,Cash,154321.2,4.761904762,7716.059999999998,5.0,957.0,625.0
1290,840-76-5966,A,Lagos,Member,Male,Sports and travel,4593.6,2,459.36,9646.56,1/8/2019,18:06,Epay,9187.2,4.761904762,459.36,7.8,958.0,626.0
1291,124-31-1458,A,Lagos,Member,Female,Electronic accessories,28652.4,3,4297.86,90255.06,1/8/2019,14:30,Cash,85957.2,4.761904762,4297.86,6.6,959.0,627.0
1292,852-82-2749,A,Lagos,Normal,Male,Sports and travel,23252.4,4,4650.48,97660.08,1/6/2019,13:35,Epay,93009.6,4.761904762,4650.48,9.3,960.0,628.0
1293,873-14-6353,A,Lagos,Member,Male,Food and beverages,8935.2,7,3127.320000000001,65673.72,2/16/2019,10:33,Card,62546.4,4.761904762,3127.320000000001,7.1,961.0,629.0
1294,166-19-2553,A,Lagos,Member,Male,Sports and travel,32061.6,6,9618.48,201988.08,1/18/2019,17:26,Cash,192369.6,4.761904762,9618.48,9.9,962.0,630.0
1295,737-88-5876,A,Lagos,Member,Male,Home and lifestyle,8384.4,4,1676.88,35214.48,3/19/2019,11:52,Card,33537.6,4.761904762,1676.88,5.9,963.0,631.0
1296,448-61-3783,A,Lagos,Normal,Female,Electronic accessories,32407.2,8,12962.88,272220.48,3/21/2019,16:08,Card,259257.6,4.761904762,12962.88,4.5,964.0,632.0
1297,291-55-6563,A,Lagos,Member,Female,Home and lifestyle,12391.2,6,3717.36,78064.56,3/30/2019,12:45,Epay,74347.2,4.761904762,3717.36,7.5,965.0,633.0
1298,548-48-3156,A,Lagos,Member,Female,Food and beverages,30002.4,2,3000.24,63005.04,3/19/2019,13:37,Cash,60004.8,4.761904762,3000.24,7.6,966.0,634.0
1299,460-93-5834,A,Lagos,Normal,Male,Sports and travel,16408.8,7,5743.08,120604.68,1/13/2019,10:03,Cash,114861.6,4.761904762,5743.08,5.0,967.0,635.0
1300,325-89-4209,A,Lagos,Member,Male,Food and beverages,31644.000000000004,1,1582.1999999999994,33226.2,2/5/2019,19:42,Epay,31644.000000000004,4.761904762,1582.1999999999994,6.7,968.0,636.0
1301,884-80-6021,A,Lagos,Member,Female,Electronic accessories,26449.2,10,13224.6,277716.6,3/23/2019,13:14,Epay,264492.0,4.761904762,13224.6,9.5,969.0,637.0
1302,880-46-5796,A,Lagos,Member,Male,Sports and travel,27691.2,10,13845.6,290757.6,3/17/2019,19:53,Epay,276912.0,4.761904762,13845.6,5.6,970.0,638.0
1303,146-09-5432,A,Lagos,Member,Male,Food and beverages,12614.4,9,5676.48,119206.08000000002,2/9/2019,19:17,Epay,113529.6,4.761904762,5676.48,4.6,971.0,639.0
1304,595-94-9924,A,Lagos,Member,Female,Health and beauty,9982.8,5,2495.7,52409.7,3/26/2019,20:21,Card,49914.0,4.761904762,2495.7,4.2,972.0,640.0
1305,865-41-9075,A,Lagos,Normal,Male,Food and beverages,4150.8,7,1452.78,30508.38,1/28/2019,17:35,Cash,29055.6,4.761904762,1452.78,8.1,973.0,641.0
1306,186-71-5196,A,Lagos,Member,Female,Food and beverages,28634.4,2,2863.44,60132.24000000001,3/27/2019,16:30,Epay,57268.8,4.761904762,2863.44,6.2,974.0,642.0
1307,453-33-6436,A,Lagos,Normal,Female,Home and lifestyle,33523.200000000004,8,13409.280000000002,281594.88,2/7/2019,10:09,Cash,268185.60000000003,4.761904762,13409.280000000002,6.8,975.0,643.0
1308,522-57-8364,A,Lagos,Member,Male,Fashion accessories,18482.4,8,7392.959999999999,155252.16,1/31/2019,10:00,Epay,147859.2,4.761904762,7392.959999999999,7.6,976.0,644.0
1309,459-45-2396,A,Lagos,Member,Female,Food and beverages,35856.0,3,5378.4,112946.4,2/25/2019,18:45,Cash,107568.0,4.761904762,5378.4,5.8,977.0,645.0
1310,749-81-8133,A,Lagos,Normal,Female,Fashion accessories,34081.2,4,6816.2400000000025,143141.04,3/11/2019,12:04,Cash,136324.8,4.761904762,6816.2400000000025,6.8,978.0,646.0
1311,397-25-8725,A,Lagos,Member,Female,Health and beauty,14263.2,9,6418.440000000001,134787.24,1/13/2019,17:54,Card,128368.8,4.761904762,6418.440000000001,6.8,979.0,647.0
1312,243-55-8457,A,Lagos,Normal,Female,Food and beverages,26798.4,10,13399.2,281383.2,2/27/2019,11:40,Epay,267984.0,4.761904762,13399.2,5.1,980.0,648.0
1313,361-85-2571,A,Lagos,Normal,Female,Sports and travel,32212.800000000014,5,8053.200000000003,169117.19999999998,3/30/2019,10:18,Cash,161064.0,4.761904762,8053.200000000003,7.4,981.0,649.0
1314,131-70-8179,A,Lagos,Member,Female,Health and beauty,33152.4,3,4972.86,104430.06,2/17/2019,16:27,Cash,99457.2,4.761904762,4972.86,4.2,982.0,650.0
1315,720-72-2436,A,Lagos,Normal,Male,Food and beverages,23947.2,4,4789.440000000001,100578.24,3/2/2019,18:14,Epay,95788.8,4.761904762,4789.440000000001,6.9,983.0,651.0
1316,809-69-9497,A,Lagos,Normal,Female,Home and lifestyle,16444.8,10,8222.4,172670.4,1/19/2019,19:30,Epay,164448.0,4.761904762,8222.4,5.7,984.0,652.0
1317,449-16-6770,A,Lagos,Normal,Male,Health and beauty,18284.4,5,4571.1,95993.1,2/19/2019,14:53,Card,91422.0,4.761904762,4571.1,5.3,985.0,653.0
1318,333-23-2632,A,Lagos,Member,Male,Health and beauty,3628.8,7,1270.08,26671.680000000004,3/28/2019,20:14,Cash,25401.6,4.761904762,1270.08,4.2,986.0,654.0
1319,489-82-1237,A,Lagos,Normal,Female,Electronic accessories,33796.8,7,11828.88,248406.48,1/5/2019,11:51,Card,236577.6,4.761904762,11828.88,7.3,987.0,655.0
1320,846-10-0341,A,Lagos,Normal,Female,Fashion accessories,15325.2,7,5363.82,112640.22,1/6/2019,11:51,Cash,107276.4,4.761904762,5363.82,6.8,988.0,656.0
1321,384-59-6655,A,Lagos,Member,Female,Food and beverages,35517.6,9,15982.92,335641.32,2/19/2019,15:07,Cash,319658.4,4.761904762,15982.92,8.4,989.0,657.0
1322,324-92-3863,A,Lagos,Member,Male,Electronic accessories,7520.400000000002,2,752.04,15792.84,2/5/2019,18:45,Cash,15040.8,4.761904762,752.04,9.8,990.0,658.0
1323,593-08-5916,A,Lagos,Normal,Female,Fashion accessories,5580.0,1,279.0,5858.999999999999,3/19/2019,15:23,Card,5580.0,4.761904762,279.0,7.4,991.0,659.0
1324,558-60-5016,A,Lagos,Normal,Female,Home and lifestyle,11987.999999999998,9,5394.5999999999985,113286.6,3/4/2019,15:27,Epay,107892.0,4.761904762,5394.5999999999985,7.2,992.0,660.0
1325,195-06-0432,A,Lagos,Member,Male,Home and lifestyle,29163.6,3,4374.54,91865.34,1/13/2019,12:55,Card,87490.8,4.761904762,4374.54,9.3,993.0,661.0
1326,605-03-2706,A,Lagos,Normal,Female,Health and beauty,5688.0,3,853.2,17917.2,3/25/2019,18:02,Cash,17064.0,4.761904762,853.2,9.5,994.0,662.0
1327,531-56-4728,A,Lagos,Normal,Male,Home and lifestyle,28828.8,3,4324.32,90810.72,2/11/2019,15:29,Cash,86486.40000000001,4.761904762,4324.32,5.4,995.0,663.0
1328,221-25-5073,A,Lagos,Normal,Female,Food and beverages,26877.6,4,5375.52,112885.92,3/4/2019,10:39,Cash,107510.4,4.761904762,5375.52,8.5,996.0,664.0
1329,809-46-1866,A,Lagos,Normal,Male,Health and beauty,20934.0,4,4186.8,87922.8,1/23/2019,17:44,Cash,83736.0,4.761904762,4186.8,8.4,997.0,665.0
1330,139-32-4183,A,Lagos,Member,Female,Sports and travel,35092.8,9,15791.760000000002,331626.96,3/14/2019,14:19,Epay,315835.2,4.761904762,15791.760000000002,7.4,998.0,666.0
1331,886-18-2897,A,Lagos,Normal,Female,Food and beverages,20361.6,5,5090.4000000000015,106898.4,3/22/2019,19:06,Card,101808.0,4.761904762,5090.4000000000015,4.5,999.0,667.0
1332,745-74-0715,A,Lagos,Normal,Male,Electronic accessories,20890.8,2,2089.08,43870.68,3/10/2019,20:46,Epay,41781.6,4.761904762,2089.08,8.8,1000.0,668.0
1333,727-02-1313,A,Lagos,Member,Male,Food and beverages,11462.4,1,573.12,12035.52,2/9/2019,13:22,Cash,11462.4,4.761904762,573.12,7.7,1001.0,669.0
1334,347-56-2442,A,Lagos,Normal,Male,Home and lifestyle,23695.2,1,1184.7600000000002,24879.96000000001,2/22/2019,15:33,Cash,23695.2,4.761904762,1184.7600000000002,4.1,1002.0,670.0
1335,849-09-3807,A,Lagos,Member,Female,Fashion accessories,31802.4,7,11130.84,233747.64,2/18/2019,13:28,Cash,222616.8,4.761904762,11130.84,6.6,1003.0,671.0
1336,226-31-3081,C,Port Harcourt,Normal,Female,Electronic accessories,5500.8,5,1375.2,28879.2,3/8/2019,10:29,Cash,27504.000000000004,4.761904762,1375.2,9.6,1004.0,672.0
1337,699-14-3026,C,Port Harcourt,Normal,Male,Electronic accessories,30740.4,7,10759.14,225941.94,3/25/2019,18:30,Epay,215182.8,4.761904762,10759.14,4.1,1005.0,673.0
1338,315-22-5665,C,Port Harcourt,Normal,Female,Home and lifestyle,26481.6,10,13240.8,278056.8,2/24/2019,11:38,Epay,264816.0,4.761904762,13240.8,8.0,1006.0,674.0
1339,300-71-4605,C,Port Harcourt,Member,Male,Electronic accessories,30974.4,5,7743.6,162615.6,2/25/2019,11:24,Epay,154872.0,4.761904762,7743.6,4.8,1007.0,675.0
1340,183-56-6882,C,Port Harcourt,Member,Female,Food and beverages,35791.2,4,7158.24,150323.04,2/6/2019,10:42,Epay,143164.8,4.761904762,7158.24,7.5,1008.0,676.0
1341,232-16-2483,C,Port Harcourt,Member,Female,Sports and travel,24523.2,1,1226.16,25749.360000000004,1/7/2019,12:28,Epay,24523.2,4.761904762,1226.16,6.8,1009.0,677.0
1342,333-73-7901,C,Port Harcourt,Normal,Female,Health and beauty,19771.2,8,7908.480000000001,166078.08000000002,3/23/2019,13:24,Epay,158169.6,4.761904762,7908.480000000001,7.6,1010.0,678.0
1343,554-53-8700,C,Port Harcourt,Member,Male,Home and lifestyle,20199.6,2,2019.9600000000007,42419.16,2/2/2019,10:11,Cash,40399.2,4.761904762,2019.9600000000007,6.3,1011.0,679.0
1344,228-96-1411,C,Port Harcourt,Member,Female,Food and beverages,35532.0,8,14212.8,298468.8,3/4/2019,20:39,Cash,284256.0,4.761904762,14212.8,7.6,1012.0,680.0
1345,617-15-4209,C,Port Harcourt,Member,Male,Health and beauty,5533.2,2,553.3199999999998,11619.72,3/16/2019,19:47,Cash,11066.4,4.761904762,553.3199999999998,7.2,1013.0,681.0
1346,574-22-5561,C,Port Harcourt,Member,Female,Fashion accessories,29746.8,10,14873.4,312341.4,3/19/2019,17:08,Epay,297468.0,4.761904762,14873.4,7.9,1014.0,682.0
1347,326-78-5178,C,Port Harcourt,Member,Male,Food and beverages,32904.0,7,11516.4,241844.4,2/3/2019,10:19,Cash,230328.0,4.761904762,11516.4,9.5,1015.0,683.0
1348,778-71-5554,C,Port Harcourt,Member,Male,Fashion accessories,5554.8,1,277.74,5832.54,1/25/2019,15:46,Card,5554.8,4.761904762,277.74,6.1,1016.0,684.0
1349,399-46-5918,C,Port Harcourt,Normal,Female,Electronic accessories,30952.800000000014,8,12381.12,260003.52,2/28/2019,19:01,Cash,247622.4,4.761904762,12381.12,8.2,1017.0,685.0
1350,120-06-4233,C,Port Harcourt,Normal,Male,Electronic accessories,11019.6,6,3305.88,69423.48,3/12/2019,20:36,Cash,66117.6,4.761904762,3305.88,9.3,1018.0,686.0
1351,285-68-5083,C,Port Harcourt,Member,Female,Sports and travel,8906.4,3,1335.96,28055.16,2/15/2019,17:47,Card,26719.2,4.761904762,1335.96,10.0,1019.0,687.0
1352,803-83-5989,C,Port Harcourt,Normal,Male,Home and lifestyle,20062.8,6,6018.84,126395.64,2/24/2019,10:55,Epay,120376.8,4.761904762,6018.84,7.0,1020.0,688.0
1353,838-78-4295,C,Port Harcourt,Normal,Female,Health and beauty,12049.2,2,1204.92,25303.32,2/10/2019,15:43,Epay,24098.4,4.761904762,1204.92,6.7,1021.0,689.0
1354,393-65-2792,C,Port Harcourt,Normal,Male,Food and beverages,32212.800000000014,10,16106.4,338234.4,1/6/2019,12:46,Card,322128.0,4.761904762,16106.4,9.6,1022.0,690.0
1355,796-12-2025,C,Port Harcourt,Normal,Male,Fashion accessories,22363.2,10,11181.6,234813.6,2/11/2019,16:19,Cash,223632.00000000003,4.761904762,11181.6,5.9,1023.0,691.0
1356,841-35-6630,C,Port Harcourt,Normal,Female,Electronic accessories,27327.6,6,8198.28,172163.88,3/9/2019,18:21,Cash,163965.6,4.761904762,8198.28,8.7,1024.0,692.0
1357,732-94-0499,C,Port Harcourt,Normal,Female,Electronic accessories,14994.0,10,7497.0,157437.0,1/13/2019,17:04,Card,149940.0,4.761904762,7497.0,5.4,1025.0,693.0
1358,263-10-3913,C,Port Harcourt,Member,Male,Fashion accessories,17654.4,9,7944.48,166834.08000000002,1/9/2019,14:20,Card,158889.6,4.761904762,7944.48,8.6,1026.0,694.0
1359,829-49-1914,C,Port Harcourt,Member,Female,Food and beverages,28191.6,10,14095.8,296011.8,3/5/2019,16:24,Epay,281916.0,4.761904762,14095.8,6.6,1027.0,695.0
1360,756-01-7507,C,Port Harcourt,Normal,Female,Health and beauty,7336.799999999997,5,1834.2,38518.2,1/22/2019,18:56,Cash,36684.0,4.761904762,1834.2,6.0,1028.0,696.0
1361,870-72-4431,C,Port Harcourt,Normal,Female,Health and beauty,35708.4,6,10712.52,224962.92,1/21/2019,14:42,Card,214250.4,4.761904762,10712.52,5.5,1029.0,697.0
1362,480-63-2856,C,Port Harcourt,Normal,Male,Food and beverages,6930.0,8,2772.0,58211.99999999999,1/23/2019,18:37,Epay,55440.0,4.761904762,2772.0,6.6,1030.0,698.0
1363,787-56-0757,C,Port Harcourt,Member,Female,Food and beverages,28929.6,4,5785.92,121504.31999999998,2/23/2019,18:45,Card,115718.4,4.761904762,5785.92,8.3,1031.0,699.0
1364,360-39-5055,C,Port Harcourt,Member,Male,Sports and travel,17607.6,5,4401.9,92439.9,3/9/2019,10:17,Cash,88038.0,4.761904762,4401.9,6.6,1032.0,700.0
1365,730-50-9884,C,Port Harcourt,Normal,Female,Sports and travel,29901.6,7,10465.56,219776.76,3/5/2019,14:31,Epay,209311.2,4.761904762,10465.56,4.0,1033.0,701.0
1366,362-58-8315,C,Port Harcourt,Normal,Male,Fashion accessories,27547.2,5,6886.799999999997,144622.80000000002,3/25/2019,10:23,Cash,137736.0,4.761904762,6886.799999999997,9.9,1034.0,702.0
1367,565-80-5980,C,Port Harcourt,Member,Female,Home and lifestyle,17056.8,4,3411.36,71638.56,1/23/2019,10:25,Cash,68227.2,4.761904762,3411.36,7.1,1035.0,703.0
1368,225-32-0908,C,Port Harcourt,Normal,Female,Sports and travel,16149.6,10,8074.8,169570.8,1/26/2019,19:54,Epay,161496.0,4.761904762,8074.8,8.2,1036.0,704.0
1369,512-91-0811,C,Port Harcourt,Normal,Male,Health and beauty,32310.0,1,1615.5,33925.5,2/6/2019,20:05,Card,32310.0,4.761904762,1615.5,6.6,1037.0,705.0
1370,871-39-9221,C,Port Harcourt,Normal,Female,Electronic accessories,4482.0,6,1344.6,28236.6,2/9/2019,13:11,Cash,26892.0,4.761904762,1344.6,4.1,1038.0,706.0
1371,163-56-7055,C,Port Harcourt,Member,Male,Fashion accessories,17535.6,1,876.7800000000003,18412.38,3/26/2019,19:20,Cash,17535.6,4.761904762,876.7800000000003,4.1,1039.0,707.0
1372,189-98-2939,C,Port Harcourt,Normal,Male,Fashion accessories,28278.0,9,12725.1,267227.1,3/1/2019,13:22,Cash,254502.00000000003,4.761904762,12725.1,7.2,1040.0,708.0
1373,551-21-3069,C,Port Harcourt,Normal,Female,Electronic accessories,8305.2,9,3737.34,78484.14,2/1/2019,11:27,Cash,74746.8,4.761904762,3737.34,4.9,1041.0,709.0
1374,628-34-3388,C,Port Harcourt,Normal,Male,Fashion accessories,9856.8,6,2957.04,62097.84000000001,1/5/2019,20:54,Card,59140.8,4.761904762,2957.04,7.9,1042.0,710.0
1375,588-01-7461,C,Port Harcourt,Normal,Female,Food and beverages,12232.8,9,5504.7599999999975,115599.96,3/24/2019,10:43,Cash,110095.2,4.761904762,5504.7599999999975,4.2,1043.0,711.0
1376,861-77-0145,C,Port Harcourt,Member,Male,Electronic accessories,29509.2,10,14754.6,309846.6,3/3/2019,14:30,Cash,295092.0,4.761904762,14754.6,9.2,1044.0,712.0
1377,210-67-5886,C,Port Harcourt,Member,Female,Health and beauty,35355.6,3,5303.34,111370.13999999998,2/5/2019,10:41,Card,106066.8,4.761904762,5303.34,7.8,1045.0,713.0
1378,237-01-6122,C,Port Harcourt,Member,Female,Home and lifestyle,29084.4,9,13087.98,274847.58,2/1/2019,20:31,Card,261759.6,4.761904762,13087.98,9.5,1046.0,714.0
1379,225-98-1496,C,Port Harcourt,Normal,Female,Fashion accessories,9727.2,3,1459.08,30640.68,3/2/2019,13:01,Card,29181.6,4.761904762,1459.08,7.1,1047.0,715.0
1380,659-36-1684,C,Port Harcourt,Member,Male,Sports and travel,20563.2,7,7197.12,151139.52,1/12/2019,12:02,Card,143942.4,4.761904762,7197.12,6.5,1048.0,716.0
1381,336-78-2147,C,Port Harcourt,Member,Male,Home and lifestyle,23007.6,8,9203.04,193263.84000000003,3/13/2019,19:52,Card,184060.8,4.761904762,9203.04,4.6,1049.0,717.0
1382,189-08-9157,C,Port Harcourt,Normal,Female,Fashion accessories,11422.8,9,5140.259999999998,107945.46,1/8/2019,16:17,Card,102805.2,4.761904762,5140.259999999998,5.9,1050.0,718.0
1383,663-86-9076,C,Port Harcourt,Member,Female,Food and beverages,24674.4,8,9869.76,207264.96,1/8/2019,15:57,Epay,197395.2,4.761904762,9869.76,8.5,1051.0,719.0
1384,483-71-1164,C,Port Harcourt,Normal,Female,Health and beauty,29268.0,6,8780.4,184388.4,3/8/2019,16:43,Epay,175608.0,4.761904762,8780.4,5.3,1052.0,720.0
1385,597-78-7908,C,Port Harcourt,Normal,Male,Fashion accessories,32479.2,3,4871.88,102309.48,2/18/2019,19:39,Cash,97437.6,4.761904762,4871.88,6.2,1053.0,721.0
1386,731-81-9469,C,Port Harcourt,Member,Female,Sports and travel,32328.0,10,16164.0,339444.0,1/23/2019,13:00,Card,323280.0,4.761904762,16164.0,5.4,1054.0,722.0
1387,280-17-4359,C,Port Harcourt,Member,Male,Health and beauty,32580.0,10,16290.0,342090.0,1/25/2019,13:48,Cash,325800.0,4.761904762,16290.0,8.1,1055.0,723.0
1388,338-65-2210,C,Port Harcourt,Member,Female,Health and beauty,24696.0,10,12347.999999999998,259308.0,2/5/2019,19:57,Cash,246960.0,4.761904762,12347.999999999998,9.1,1056.0,724.0
1389,488-25-4221,C,Port Harcourt,Member,Female,Food and beverages,10947.6,1,547.38,11494.98,2/22/2019,10:36,Card,10947.6,4.761904762,547.38,8.4,1057.0,725.0
1390,458-41-1477,C,Port Harcourt,Normal,Female,Health and beauty,16653.6,6,4996.08,104917.68,3/8/2019,17:11,Card,99921.6,4.761904762,4996.08,9.5,1058.0,726.0
1391,568-90-5112,C,Port Harcourt,Normal,Male,Health and beauty,23810.4,4,4762.08,100003.68,3/19/2019,12:46,Card,95241.6,4.761904762,4762.08,5.6,1059.0,727.0
1392,584-86-7256,C,Port Harcourt,Member,Male,Sports and travel,12441.6,7,4354.56,91445.76,3/11/2019,16:07,Card,87091.2,4.761904762,4354.56,7.3,1060.0,728.0
1393,214-17-6927,C,Port Harcourt,Normal,Female,Food and beverages,5932.8,6,1779.84,37376.64,2/7/2019,18:23,Epay,35596.8,4.761904762,1779.84,9.9,1061.0,729.0
1394,400-89-4171,C,Port Harcourt,Normal,Female,Sports and travel,29149.2,8,11659.680000000002,244853.28,1/28/2019,13:05,Cash,233193.6,4.761904762,11659.680000000002,9.3,1062.0,730.0
1395,894-41-5205,C,Port Harcourt,Normal,Female,Food and beverages,15544.8,8,6217.920000000001,130576.32,1/19/2019,19:39,Card,124358.4,4.761904762,6217.920000000001,8.3,1063.0,731.0
1396,423-80-0988,C,Port Harcourt,Normal,Male,Sports and travel,27504.000000000004,2,2750.4,57758.4,1/30/2019,19:42,Epay,55008.00000000001,4.761904762,2750.4,6.5,1064.0,732.0
1397,234-65-2137,C,Port Harcourt,Normal,Male,Home and lifestyle,34408.8,10,17204.4,361292.4,1/16/2019,13:32,Cash,344088.0,4.761904762,17204.4,4.8,1065.0,733.0
1398,733-33-4967,C,Port Harcourt,Normal,Male,Electronic accessories,7506.000000000001,8,3002.4,63050.4,3/3/2019,19:17,Cash,60048.00000000001,4.761904762,3002.4,6.3,1066.0,734.0
1399,139-52-2867,C,Port Harcourt,Normal,Female,Fashion accessories,8103.6,7,2836.26,59561.46,2/13/2019,10:50,Card,56725.2,4.761904762,2836.26,4.8,1067.0,735.0
1400,342-65-4817,C,Port Harcourt,Member,Male,Health and beauty,31248.0,3,4687.2,98431.2,1/28/2019,16:47,Epay,93744.0,4.761904762,4687.2,9.9,1068.0,736.0
1401,130-98-8941,C,Port Harcourt,Normal,Male,Fashion accessories,23133.6,7,8096.76,170031.96,2/9/2019,10:00,Cash,161935.2,4.761904762,8096.76,5.7,1069.0,737.0
1402,434-83-9547,C,Port Harcourt,Member,Male,Food and beverages,13849.2,8,5539.68,116333.27999999998,1/23/2019,11:51,Cash,110793.6,4.761904762,5539.68,7.7,1070.0,738.0
1403,824-88-3614,C,Port Harcourt,Normal,Male,Health and beauty,12351.6,8,4940.64,103753.44,1/25/2019,15:00,Epay,98812.8,4.761904762,4940.64,5.7,1071.0,739.0
1404,593-65-1552,C,Port Harcourt,Normal,Female,Home and lifestyle,25131.6,4,5026.32,105552.72,1/28/2019,20:50,Card,100526.4,4.761904762,5026.32,5.9,1072.0,740.0
1405,286-43-6208,C,Port Harcourt,Normal,Female,Food and beverages,31608.0,9,14223.6,298695.60000000003,3/16/2019,19:08,Cash,284472.0,4.761904762,14223.6,9.2,1073.0,741.0
1406,556-86-3144,C,Port Harcourt,Member,Female,Fashion accessories,26744.4,1,1337.22,28081.62,1/13/2019,19:30,Cash,26744.4,4.761904762,1337.22,5.0,1074.0,742.0
1407,848-24-9445,C,Port Harcourt,Member,Male,Health and beauty,15732.000000000002,2,1573.2,33037.2,3/26/2019,18:03,Cash,31464.000000000004,4.761904762,1573.2,4.9,1075.0,743.0
1408,699-01-4164,C,Port Harcourt,Normal,Male,Health and beauty,14940.0,4,2988.0000000000005,62748.00000000001,3/12/2019,19:58,Card,59760.0,4.761904762,2988.0000000000005,8.2,1076.0,744.0
1409,420-11-4919,C,Port Harcourt,Member,Female,Food and beverages,25700.4,5,6425.1,134927.1,2/17/2019,19:57,Card,128502.0,4.761904762,6425.1,5.5,1077.0,745.0
1410,606-80-4905,C,Port Harcourt,Member,Female,Sports and travel,6893.999999999999,6,2068.2,43432.2,1/29/2019,10:01,Card,41364.0,4.761904762,2068.2,6.8,1078.0,746.0
1411,426-39-2418,C,Port Harcourt,Normal,Male,Electronic accessories,22107.6,7,7737.660000000003,162490.86,1/14/2019,10:02,Cash,154753.2,4.761904762,7737.660000000003,9.8,1079.0,747.0
1412,672-51-8681,C,Port Harcourt,Member,Female,Electronic accessories,23994.000000000004,9,10797.3,226743.3,1/4/2019,18:19,Card,215946.0,4.761904762,10797.3,9.7,1080.0,748.0
1413,263-87-5680,C,Port Harcourt,Member,Female,Home and lifestyle,10270.8,10,5135.4000000000015,107843.4,3/18/2019,17:38,Epay,102708.0,4.761904762,5135.4000000000015,7.8,1081.0,749.0
1414,677-11-0152,C,Port Harcourt,Normal,Female,Food and beverages,33573.6,9,15108.12,317270.52,1/16/2019,18:08,Cash,302162.4,4.761904762,15108.12,8.8,1082.0,750.0
